id,user,date,timestamp,commentText,likes,hasReplies,numberOfReplies,replies.id,replies.user,replies.date,replies.timestamp,replies.commentText,replies.likes
,,,,,,,,UghscCDmxftV3HgCoAEC.8EJBBPhuHFJ8ksxRjlfnMc,arlejon lumontad,11 months ago,1537625031761,bendita killed osama,0
UghIWrlFO_cd3ngCoAEC,Kim Smith,3 years ago,1471874631330,"according to Benazir Bhutto a man named Omar Sheikh killed bin laden years ago, she announced this in a TV interview in Oct  2007. Incidentally she was assassinated herself 2 months later. Obama was trying to take the heat off himself when the US started questioning his birth certificate and therefore his legitimacy to rule. You can't bury/cremate a body twice so what do you do... you dump it in the ocean.",90,true,11,,,,,,
,,,,,,,,UghIWrlFO_cd3ngCoAEC.8EF7yoSDa_X8FSXVcTkI2V,TheTruth,3 years ago,1471874631684,Could Obama really be Osama???,10
,,,,,,,,UghIWrlFO_cd3ngCoAEC.8EF7yoSDa_X8Lf7m4RhbMh,abdul rehman,2 years ago,1503410631685,oh you idiots,7
,,,,,,,,UghIWrlFO_cd3ngCoAEC.8EF7yoSDa_X8UO9X0sM2GD,getpW3nED -,2 years ago,1503410631687,Kim Smith ik this is old but what the fuck are you on?,3
,,,,,,,,UghIWrlFO_cd3ngCoAEC.8EF7yoSDa_X8UtttSMivAZ,SunnYz,2 years ago,1503410631688,bish u high as shit,1
,,,,,,,,UghIWrlFO_cd3ngCoAEC.8EF7yoSDa_X8bHO16Y7HWQ,Danny Nicastro,1 year ago,1534946631689,"Kim Smith that makes perfect sense...misdirect the masses...usually it works, it has worked...but now days, who knows? But again, in the USA we are relatively safe...u gotta admit it, unless u live in some shitholeplace",0
,,,,,,,,UghIWrlFO_cd3ngCoAEC.8EF7yoSDa_X8cLRp-mfcp-,Paul Shaw,1 year ago,1534946631691,Acutally... what Kim Smith says is true... there is an interview right here on Youtube with Benazir Bhutto and David Frost... she spills the beans in that very interview.,0
,,,,,,,,UghIWrlFO_cd3ngCoAEC.8EF7yoSDa_X8cNKBUfA7X5,• I'mTonySceptical •,1 year ago,1534946631692,Kim Smith It's amazing how people still think Obama is a Born American.,0
,,,,,,,,UghIWrlFO_cd3ngCoAEC.8EF7yoSDa_X8cx7IQQ8nr1,Dylan Wicklund,1 year ago,1534946631693,He died in 2004 due to his marfans disease,0
,,,,,,,,UghIWrlFO_cd3ngCoAEC.8EF7yoSDa_X8eNAqDCFy5s,Ehtesham Ali,1 year ago,1534946631694,In simple event in world is captured and its pics are released but it was not simple story described by Obama fake fak... Give the proof not make a story and a fake climing,0
,,,,,,,,UghIWrlFO_cd3ngCoAEC.8EF7yoSDa_X8fhKi5Sa1jZ,Zahim Khan,1 year ago,1534946632032,"Kim Smith exactly...this works...this has always worked, especially for US...",0
,,,,,,,,UghIWrlFO_cd3ngCoAEC.8EF7yoSDa_X8hfun-6phmN,Bubba Matrix,1 year ago,1534946632034,https://www.organicconsumers.org/news/closer-look-usa-assassination-osama-bin-laden#close,0
UggonIGkSAKeUngCoAEC,Guardian of Freedom,3 years ago,1471874631332,9/11 is also staged.,0,false,0,,,,,,
UgjUc_BFW8w8OngCoAEC,Guardian of Freedom,3 years ago,1471874631334,Its all fake.,2,false,0,,,,,,
Ugi2FHRTJ9c15HgCoAEC,iHelp DESK,3 years ago,1471874631336,O.B.L IS ALIVE.,0,false,0,,,,,,
UggoDoGlH6PuNngCoAEC,ThisIsNotMyID,3 years ago,1471874631337,But wasn't Seymour the guy who exposed the My Lai massacre in 68? I think his track record can help his credibility,0,false,0,,,,,,
Ugg-Eo_F-du273gCoAEC,chopseee,3 years ago,1471874631339,what the fuck is wrong with the dumb fuck who posted this piece of horse shit?? there is about 5% truth in that obama needed a popularity boost and thats it everything else falls apart with bin laden being held responsible for 9/11 ha ha ha ha cant believe there are still people who believe that lol,0,false,0,,,,,,
UgijFWwJluFTLngCoAEC,GodL丶 Alphâ,3 years ago,1471874631341,at 2:33 why were u showing indian army general while taking about the Pakistani agency ?? please make the correction!!,0,false,0,,,,,,
Ughl-We5NqMa_3gCoAEC,Reyes Ricardo Tellez,3 years ago,1471874631342,Any U.S. spec-op team could've handled this mission. It didn't necessarily have to be a tier one unit. The tier two units could've handled this with ease too but everyone has been riding the coat tails of Navy SEALs Team 6 and DELTA FORCE and regular Navy SEALs alone when U.S. Army Rangers are the more elite of the two just from the fact that they do everything any spec-op does but double as elite infantry as well. OBL is either dead or a prisoner. It would've been nice for pictures to see for ourselves that that monster is in Hell where he belongs!,0,false,0,,,,,,
UghQ0MA_KLFSC3gCoAEC,Precise Vamp,3 years ago,1471874631344,the government did 9/11 dubmass!!!!!!!!!,0,false,0,,,,,,
Uggnca0sYR2rVHgCoAEC,Crolex,3 years ago,1471874631346,Who fucking cares? The guy dead leave him alone.,0,false,0,,,,,,
Ugg_bTdkjVaOp3gCoAEC,Jay,3 years ago,1471874631347,mili,0,false,0,,,,,,
UghzZ5dz8KX0BHgCoAEC,Glo Boi Fendi,3 years ago,1471874631349,I bet it was aliens,11,true,3,,,,,,
,,,,,,,,UghzZ5dz8KX0BHgCoAEC.8Dnb4ejpuaT8E4RcBmskYG,Glo Boi Fendi,3 years ago,1471874631594,+SUPERMEGAHAMs Youtube LOL,0
,,,,,,,,UghzZ5dz8KX0BHgCoAEC.8Dnb4ejpuaT8EwbMSlK7r8,That Person,3 years ago,1471874631596,No Actually its Pedo Bear,1
,,,,,,,,UghzZ5dz8KX0BHgCoAEC.8Dnb4ejpuaT8feX5kOmKwO,Firespikeof awesomeness,1 year ago,1534946631597,Bulls Warrior Lolololololololoolololooooololol XD XD XD XD xD,0
Ugiff0nhb7WnjXgCoAEC,Serenity,3 years ago,1471874633173,"Can you put sources in videos? Even better if you could link your research for stuff like this;
Because it honestly sounds like this whole thing was made up (I dont believe something unless theres proof)",6,true,4,,,,,,
,,,,,,,,Ugiff0nhb7WnjXgCoAEC.8Dm4CFqIehN8EHIYNajjzH,NunchuckDuck,3 years ago,1471874633449,It's a conspiracy. Ask the guy who made this up,1
,,,,,,,,Ugiff0nhb7WnjXgCoAEC.8Dm4CFqIehN8LP2lWlUPfs,Dan Gaming,2 years ago,1503410633450,Saurabh Kanhere if the proof is in kindergarten then sign me up I would love every answer in life to be honest and  backed up,0
,,,,,,,,Ugiff0nhb7WnjXgCoAEC.8Dm4CFqIehN8LT0ZCfJdDq,Dan Gaming,2 years ago,1503410633452,@Saurabh Kanhere why,0
,,,,,,,,Ugiff0nhb7WnjXgCoAEC.8Dm4CFqIehN8b_tPWEnwqt,Joey Beasley,1 year ago,1534946633454,IS there proof we killed bin Laden? eaxlty,1
UgiWgyYgewYT0ngCoAEC,sjaad dar,3 years ago,1471874633176,run isi with islamic rules dnt and never introduce greedy and non to those who dnt have islamic values minimum respect isi will beter and can conquest even kashmir etc,0,false,0,,,,,,
UgjrekPkKlAJgngCoAEC,Skyz Eclipse,3 years ago,1471874633178,Navy Seal team six Killed Osama bin laden,2,false,0,,,,,,
UgiSKS9gBMWp93gCoAEC,Saksham Bhatnagar,3 years ago,1471874633180,"@2:34 It's General Bikram Singh, former ""INDIAN"" Army Chief. Kindly note",0,false,0,,,,,,
UggAYxcIlReeCngCoAEC,Anto Dawson,3 years ago,1471874633182,"They killed Osama because he was the front man of Al-Qaeda. Or so how they labelled him. I believe he was killed years ago in the Tora Bora mountains with many references and sources backing this up.. They had to keep him has the symbolic leader as Al-Qaeda so they decided to keep the myth going.. 10yrs later, they needed a new Islamic ""boogeyman"" with ISIS. So out with old and in with the new, and POOF and new generation of kids to be brainwashed..",1,true,1,,,,,,
,,,,,,,,UggAYxcIlReeCngCoAEC.8DWEoGJqJ_68es7BcbVldF,sajid khan,1 year ago,1534946633545,Anto Dawson lñdllñd LA lndla,0
Ugixj7WoxuLI9XgCoAEC,anom,3 years ago,1471874633184,"It's not that hard to believe that the U.S. government would make a deal with Pakistan to let us say that we got Bin Laden because it makes the president look good for his election, it makes the U.S. look more powerful, and it's really not that big of a conspiracy. This video of course is here to incite emotions, which I don't agree with. Why can't you just discuss the possibility without stirring up craziness. It doesn't seem like a big deal to me.",0,false,0,,,,,,
UghO-HS7VdHveXgCoAEC,Mitchell Langley,3 years ago,1471874633186,"Bin laden was never killed, the CIA took him and made him an operative code named ""Tim Osman""",1,false,0,,,,,,
Ugimhg5HTlKwOngCoAEC,Yanni Hulakis,3 years ago,1471874633188,binladin isn't dead he's Obama!,0,false,0,,,,,,
Ughd90qVGwwSlHgCoAEC,itz_dragon _Wingz_ Playz,3 years ago,1471874633190,"WE BE CELEBRATIN THAT FUCKER IS DEAD , ITS MAY 2!",0,false,0,,,,,,
UghgieVoVu5Yq3gCoAEC,Monster Gaming,3 years ago,1471874633191,Propaganda,0,false,0,,,,,,
UgjRuZzJtcKSZHgCoAEC,Beckett Dossey,3 years ago,1471874633193,dude dont make stuff up your talking a bunch of crap america did kill bin laden and u are just trying to get people all hyped when your telling complete lies.,0,false,0,,,,,,
UgjnVHDaqp5FiHgCoAEC,Juan Rodriguez,3 years ago,1471874633195,"omg, 3:41",0,false,0,,,,,,
Ugh5gF8vfaLPzHgCoAEC,john thomas,3 years ago,1471874633197,FOOLS PAST IS PAST AND WE ARE ALL HAPPY THAT OSAMA IS NUETRALISED. BUT NEW OSAMA -ABU BAKHAR AL BHAGDHADI IS THE LEADER OF ISIS. PLAN STRATEGY AND EXECUTE THAT FUCKER.  JAI HIND,0,false,0,,,,,,
Ugh2rrUTeO9fOHgCoAEC,izecREVIVE,3 years ago,1471874633199,"You guys are really good at this, i've been watching your videos every night ever since i've found your channel, some conspiracy videos can make you feel very bored, keep bring all this good contents guys.

WAIT!! WOW!! Did you guys also made about Bruce Lee?!?! Damn!! Gotta watch it now!!",0,false,0,,,,,,
UghEsISgyXG-uXgCoAEC,jackorgo,3 years ago,1471874633201,What a load of crap!!,1,false,0,,,,,,
Ugh98QmbWTfuo3gCoAEC,Kristen Sanabria,3 years ago,1471874633203,I'm not one for conspiracy theories but this seems believable,3,true,1,,,,,,
,,,,,,,,Ugh98QmbWTfuo3gCoAEC.8CmaXqTEadS8bT2CvbdUjD,D FG,1 year ago,1534946633460,Kristen Sanabria did you know. All the members of Seal Team Six that went in and “killed bin laden” was assassinated shortly after. Why would they all have been killed? Hmm maybe the government trying to shut them up from speaking about the truth.,0
Ugjfdfd99M8RwXgCoAEC,Fine Young Specimen,3 years ago,1471874633205,I know who killed Osama bin laden.      JOHN CENA,1,false,0,,,,,,
UgiFoOQSsW18f3gCoAEC,Awesome 12345,3 years ago,1471874633207,all time duh he was he's the one who hijacked the planes for the terrioriest,0,false,0,,,,,,
Ugi3fIz6Qohd2HgCoAEC,Shrider Rad,3 years ago,1471874633209,The FBI stated that they barley have any evidence the Obama Bin Ladin did 9/11,0,false,0,,,,,,
UgiGSOverkRO8HgCoAEC,walid hus,3 years ago,1471874633211,i mr bin Laden is not dead fucking suckers i am BACK. and this time i am gonna have two of my bitches on my sides. my bitch bush and ma nigga osama no sorry obama bin me laden allahuakbar,0,false,0,,,,,,
Ugh-PVwS2xfdXXgCoAEC,Leo pard,3 years ago,1471874634485,Obama died by his own any way not with head shot,0,false,0,,,,,,
UgiOGykTxbwuingCoAEC,Ain,3 years ago,1471874634487,"Osama bin laden did a good thing, he killed all these people on 9/11 so they can't see how shitty and retarded this generation is",0,true,1,,,,,,
,,,,,,,,UgiOGykTxbwuingCoAEC.8CeJl9yZLDF8CpNFP7zU4v,Matty kid boss,3 years ago,1471874634789,"You sick fuck you think 3,000 people diying is good, GTFO HERE YOU FUCKING PIECE OF SHIT",0
UgismZYFbBoxjXgCoAEC,604jade,3 years ago,1471874634489,Or... Pakistan didnt want the truth to surface,0,false,0,,,,,,
UgjainE6dNs-GHgCoAEC,raf A,3 years ago,1471874634491,was bin Laden even behind 911 ?,0,false,0,,,,,,
UghtEwXPkVbZm3gCoAEC,joel lopez,3 years ago,1471874634493,American propaganda CLOSE UR EARS,0,false,0,,,,,,
Ugi1_kcriIDOwXgCoAEC,Schol-R-LEA ;2,3 years ago,1471874634495,"Actually, the real Osama bin Laden died in February 1986 in a Soviet airstrike, during a visit to some Mujahadeen the petrocrat was funding. Because of his importance, it was decided that from then forth, any leader of the Mujahadeen (and later, al Qaida) would be 'bin Laden' - it became a title, rather than a person. This was supported by the CIA (though they did not actually come up with it) as it served to confuse GRU operations, and even provided many of the techniques used.

Do You Believe That"" &trade;",2,false,0,,,,,,
UghC29NATztla3gCoAEC,Horan med Kalsonger,3 years ago,1471874634496,Just burn hos fucking body up,0,false,0,,,,,,
UgjwFZMVa_MPdHgCoAEC,Darth Vader,3 years ago,1471874634498,Al-qaiiiida ? its pronunced Al-kaida ( al-qaida ) not al-qaiyeda,0,false,0,,,,,,
Uggr_q12yNoq8HgCoAEC,Lanwarder,3 years ago,1471874634500,"Meh, I always like to question the so called truth behind what is reported but this video takes it a notch (or 10) too far. Seriously, what they claim is interesting and worth considering but I don't know why they made so many assumptions without backing them.....Maybe they have reasons to believe that such assumptions are actually true, but it would be stupid for skeptical person to believe them unless being showed evidences about what they claim....I hate when speculations are presented as facts...",1,false,0,,,,,,
UgjiUkmw-wcwoXgCoAEC,Uday Saxena,3 years ago,1471874634501,in this video at 2:33 the footage is of Indian Army chief General Bikram SIngh and he has nothing to do with pak army....you must check your videos before uploading it..!!!,3,true,1,,,,,,
,,,,,,,,UgjiUkmw-wcwoXgCoAEC.8CAn1I7FHL-8aw-d35UxXi,Ravinder Singh,1 year ago,1534946634745,"Javed Khan porkistan zindabad lol 😂 
U kidding ??",1
UgjgP4jBZnP8-3gCoAEC,Berto Hoodoso,3 years ago,1471874634504,Are they dumb tf they have the video when they raided is home😂😂😂,0,false,0,,,,,,
UgiJqt7a0IgeuXgCoAEC,gerrenx7,3 years ago,1471874634506,"They show pics of sadams dead body on the front page of news papers,  but not Osama's death,  we're supposed to just take their word",1,false,0,,,,,,
UgjDisGpFrmONngCoAEC,Robin Bergevoet,3 years ago,1471874634508,The guy kinda sounds like Ross Kemp,0,false,0,,,,,,
Ugjwzy_eBmk4kngCoAEC,Dom Johnson,3 years ago,1471874634510,No one killed bin laden he's not fucking dead also even if he is dead someone will take his place the navy seals r shit they would never kill Osama,0,false,0,,,,,,
Ugh01x1tqtqA-3gCoAEC,joseph stalin,3 years ago,1471874634512,Bin laden hide and seek champion 2001 to 2011,1,false,0,,,,,,
UghmVOn9s7RbBngCoAEC,Daniel Luster,3 years ago,1471874634513,"I should've captured Osama bin Laden and got the $25,000,000 from the Federal Bureau of Investigation in the process. =(",1,false,0,,,,,,
UgisJQbnhj1J-XgCoAEC,Charles Randolph,3 years ago,1471874634515,"""Who killed Osama Bin Ladden""                             WHY DOES IT MATTER???",1,false,0,,,,,,
UghfWe009VrfzHgCoAEC,Anastasia Dreiser-Ignatieff,3 years ago,1471874634517,I didn't know that killing Bin Laden was one of the greatest political achievements to this day...,2,false,0,,,,,,
UggIi4y8cBQr_3gCoAEC,shamanahaboolist,3 years ago,1471874634519,"Isn't the question more like ""Is Bin Laden even dead?""",1,false,0,,,,,,
UggBHwOKkxrPLHgCoAEC,Cinnamon Stick,3 years ago,1471874634520,Yes he was,0,false,0,,,,,,
UgiuNrGMf7MBWHgCoAEC,bad chode loog,3 years ago,1471874635715,"he is still alive and he was an agent of america\
it was just drama",0,false,0,,,,,,
Ugh2XJg2unrMBHgCoAEC,Rafiiq Muhammad,3 years ago,1471874635717,obama Dog,1,false,0,,,,,,
UghMuDairIuAnngCoAEC,Prashant Kumar,3 years ago,1471874635719,"video at 2:30 is from Indian Army wtf 
that guy in the turban is  General of Indian Army, what were you thinking Bro ? Putting Indian stuff in place of pakistan",1,false,0,,,,,,
Ugjka3wbYC1ecHgCoAEC,PPS AKA PPS,3 years ago,1471874635721,Omar Shiekh murdered Osama Binladen!,1,true,1,,,,,,
,,,,,,,,Ugjka3wbYC1ecHgCoAEC.8BcljlFJg9e8BcluVdGyiL,PPS AKA PPS,3 years ago,1471874636111,+PPS AKA PPS Most the people who comment before me a retards! They have absolutely no idea what's going on around them!,1
UgjawXrjQuW_HngCoAEC,Giovanni Fiorrosso,3 years ago,1471874635724,what is 9/11,1,true,6,,,,,,
,,,,,,,,UgjawXrjQuW_HngCoAEC.8BcScFXl2T68BcSd2KMuhU,Giovanni Fiorrosso,3 years ago,1471874636174,?,0
,,,,,,,,UgjawXrjQuW_HngCoAEC.8BcScFXl2T68Bv1CArUoJg,Takeo Masaki,3 years ago,1471874636175,"A date , wait why are you even watching this if... Nvm.",2
,,,,,,,,UgjawXrjQuW_HngCoAEC.8BcScFXl2T68CrNYXsT0Hr,Computer Insurgent,3 years ago,1471874636177,Americans killed Americans.,2
,,,,,,,,UgjawXrjQuW_HngCoAEC.8BcScFXl2T68D7x0HgL_3F,sneakerkinggaming 101,3 years ago,1471874636189,Giovanna Fiorrosso it is when three planes crashed into the twin towers lots of people died R.I.P,0
,,,,,,,,UgjawXrjQuW_HngCoAEC.8BcScFXl2T68FokhQwoqr8,Rosesic,3 years ago,1471874636191,Basically Americans Killed Americans,3
,,,,,,,,UgjawXrjQuW_HngCoAEC.8BcScFXl2T68Hrdtn4dw5p,Unsoundrook,3 years ago,1471874636192,+Skirtt XxXxX BUSH DID 9/11 - americans,2
UgjPmk4lfDEnf3gCoAEC,Intrinsically Me,3 years ago,1471874635727,"I'm confused about Osama bin laden. didn't he initially help america rake out Russia or something? 

so how comes America turned against him big time... unless he knew one thing that would expose them?
I mean, america really exploited and killed majority of the middle east all in the quest to hunt down ""bin laden"" but who really benefited from all this mess?",1,false,0,,,,,,
UgiqBAOBZCP6qXgCoAEC,gamestar400 Play,3 years ago,1471874635729,it should be done against ISIS and the man who is the killer Becuase i should be justice by the U.S Forces and Who those were killed in paris Hispanics like spanish american British Native Americans Hindu's No Matter What race it is This Country Is Strong And Beautifull Thank u And God Bless U American One Freedom And Fight for all,0,false,0,,,,,,
UggC4koOY46_zXgCoAEC,Saurabh Gupta,3 years ago,1471874635731,You show a Indian Army Officer in Turban while talking about pakistan army. This does not make any sense.,11,true,1,,,,,,
,,,,,,,,UggC4koOY46_zXgCoAEC.8B_ym-APFM38ayoEVyNP9M,Mentally Challenged Viking,1 year ago,1534946636096,Saurabh Gupta who cares?,0
UgjaR6chgnZV5XgCoAEC,Brother John's,3 years ago,1471874635735,The real Bin Laden died long before 2011. the fake died as reported by the main stream media. same deal for the other brown skinned dudes,0,false,0,,,,,,
UgiekBBgpV93-3gCoAEC,Sky Rose,3 years ago,1471874635748,Bin Laden isn't dead. I believe he's still alive. why wasn't his body put on display??,0,true,3,,,,,,
,,,,,,,,UgiekBBgpV93-3gCoAEC.8BT3EIs8C9G8D9HxTCrJoD,Tanner Rodriguez,3 years ago,1471874636104,+Colette Lubert Because they dropped it in the ocean....,0
,,,,,,,,UgiekBBgpV93-3gCoAEC.8BT3EIs8C9G8D9dZAo-ZLC,Sky Rose,3 years ago,1471874636105,"+Tanner Rodriguez Yes. Just boom, dump in the Ocean. No questions no nothing. They could have questioned him. They always want answer's about everything..",0
,,,,,,,,UgiekBBgpV93-3gCoAEC.8BT3EIs8C9G8DEEIP8OGg1,Tanner Rodriguez,3 years ago,1471874636107,@Colette Lubert That's exactly the point it's simpler that way.,0
UggwEKNBcp1WM3gCoAEC,sudarsan rao,3 years ago,1471874635751,good comments on bin laden,1,false,0,,,,,,
UggAt-bcRCr_PHgCoAEC,VeNoM_Tyrique,3 years ago,1471874635753,I killed him with the power of love.,0,false,0,,,,,,
Ugh_Zfh1zp1tdXgCoAEC,Mr. Wait,3 years ago,1471874635755,Dirty politician game,1,false,0,,,,,,
Ugj0nDwc_qxsxngCoAEC,Pretty Dank,3 years ago,1471874635757,its just a prank bro,0,false,0,,,,,,
Ugh5bwW50ylwzXgCoAEC,john vines,3 years ago,1471874635759,Why is the CIA not mentioned in this video?  this conspiracy video is a conspiracy.,0,false,0,,,,,,
Ugge06OwIVsZL3gCoAEC,Lyn Knudson,3 years ago,1471874635762,nobody killed bin ladin.   How can you kill what doesnot exist.The same person was playing  laden is playing Barack,0,true,1,,,,,,
,,,,,,,,Ugge06OwIVsZL3gCoAEC.8BAP-TjVnq88BAPQrEgLIr,Lyn Knudson,3 years ago,1471874636082,+Lyn Knudson Osama+Obama= Shabazz+X,0
UgjkSnhqyOhvw3gCoAEC,Nico Leung,3 years ago,1471874635764,Atleast Bin Laden broke the Guinnes World Record for best Hide'n Seek xD,727,true,21,,,,,,
,,,,,,,,UgjkSnhqyOhvw3gCoAEC.8B8WI0eYt2u8BMMHltIJeB,Mouawad Bcherrawy,3 years ago,1471874636213,Nigga im dead,5
,,,,,,,,UgjkSnhqyOhvw3gCoAEC.8B8WI0eYt2u8CTbxveyQxj,Mauricio Castillo,3 years ago,1471874636215,no patrick in spongebob did 😝,2
,,,,,,,,UgjkSnhqyOhvw3gCoAEC.8B8WI0eYt2u8DunttHEZXh,Sean RobinsonJR,3 years ago,1471874636217,"+Nico Leung No, my dad is the best hide'n seek player. Still can't find him.",13
,,,,,,,,UgjkSnhqyOhvw3gCoAEC.8B8WI0eYt2u8E69DeWbr06,HSML,3 years ago,1471874636218,+MagnificentPig I'm not a cheat!,0
,,,,,,,,UgjkSnhqyOhvw3gCoAEC.8B8WI0eYt2u8EgwS8yEg9z,Your Average Stalker,3 years ago,1471874636220,+Sean RobinsonJR Hahah :( sad,1
,,,,,,,,UgjkSnhqyOhvw3gCoAEC.8B8WI0eYt2u8Os23-eEpIS,Michigan91090,2 years ago,1503410636222,Wrong! Bigfoot still holds the record!,7
,,,,,,,,UgjkSnhqyOhvw3gCoAEC.8B8WI0eYt2u8PO20H3q48B,Ay Fam,2 years ago,1503410636224,Nico Leung 😂😂😂😂😂,1
,,,,,,,,UgjkSnhqyOhvw3gCoAEC.8B8WI0eYt2u8QHjZ3OU8HR,Naman Bansal,2 years ago,1503410636225,Nico Leung No you are wrong!!! You forgot about Gendry!!,1
,,,,,,,,UgjkSnhqyOhvw3gCoAEC.8B8WI0eYt2u8RBhdmFKvwN,Abel ghide,2 years ago,1503410636227,Nico Leung 😂😂😂,0
,,,,,,,,UgjkSnhqyOhvw3gCoAEC.8B8WI0eYt2u8RScIkdeMCS,kitui,2 years ago,1503410636600,Abel Ghide,1
,,,,,,,,UgjkSnhqyOhvw3gCoAEC.8B8WI0eYt2u8Rcx3TVRiZy,Vavarahram Danshfar,2 years ago,1503410636601,El Federal j,0
,,,,,,,,UgjkSnhqyOhvw3gCoAEC.8B8WI0eYt2u8ST7ADV8hUg,Sedrick Patterson,2 years ago,1503410636603,"Nico Leung he never had to hide he good billionaire Osama Bin Laden is still alive and living good. He is the only Muslim leader that they so called killed, but they never showed pictures of his body his body facts ( saddam hussein of iraq and muammar gaddafi of libya body's were disrespected and shown to the world )",1
,,,,,,,,UgjkSnhqyOhvw3gCoAEC.8B8WI0eYt2u8SYRee4Utas,Simao gaming Mc5 e mais,2 years ago,1503410636604,Nico Leung  recomend it to vanossgaming,0
,,,,,,,,UgjkSnhqyOhvw3gCoAEC.8B8WI0eYt2u8Tu_ooIqw1Y,TIER Cold,2 years ago,1503410636605,Hide N seek so intense they needed the seals to do the job,3
,,,,,,,,UgjkSnhqyOhvw3gCoAEC.8B8WI0eYt2u8WZR91OwrZn,The snag king,2 years ago,1503410636607,Anne frank came second,2
,,,,,,,,UgjkSnhqyOhvw3gCoAEC.8B8WI0eYt2u8WnWx3HSNer,kill_chillxX,1 year ago,1534946636608,Nico Leung only jamals dad,0
,,,,,,,,UgjkSnhqyOhvw3gCoAEC.8B8WI0eYt2u8X8aXszt7HJ,Planet XY,1 year ago,1534946636609,"M K Lol, liked ur own comment.",0
,,,,,,,,UgjkSnhqyOhvw3gCoAEC.8B8WI0eYt2u8crchC-Jivf,Daryl Dixon,1 year ago,1534946636611,Nico Leung Madeleine McCann holds the world record,0
,,,,,,,,UgjkSnhqyOhvw3gCoAEC.8B8WI0eYt2u8dC4J5FrPHl,Tom King,1 year ago,1534946636612,Nico Leung lmfao,0
,,,,,,,,UgjkSnhqyOhvw3gCoAEC.8B8WI0eYt2u8p5k8a-ue_S,Adam100A,8 months ago,1545487436613,I could beat him. He had the whole world to hide. He did horrible considering that.,0
,,,,,,,,UgjkSnhqyOhvw3gCoAEC.8B8WI0eYt2u8pKo7JD_SAw,Nordia Douglas,7 months ago,1548165836615,@Mouawad Bcherrawy55tt,0
UggnEPJawQjDjXgCoAEC,SELEK_FSK_HBK,3 years ago,1471874635768,I killed Bin Laden,0,false,0,,,,,,
UggjyC7X6g6R2XgCoAEC,Bikkey Acharya,3 years ago,1471874635770,"if bin laden was killed why to drop body in the sea it can burry in land 
It shows that bin laden wasnt killed by any of the american force",3,true,1,,,,,,
,,,,,,,,UggjyC7X6g6R2XgCoAEC.8B6bWUreGvx8c3muoZqEaM,YourMusicSlut,1 year ago,1534946636115,Bikkey Acharya nobody wanted them to be buried in their country,0
UghKy9rsgrnugHgCoAEC,abukamoon,3 years ago,1471874635774,Kidney disease around 2002.,0,false,0,,,,,,
Ugj0YdELacExFXgCoAEC,Ali Sherri,3 years ago,1471874637940,Bush did osoma 9/11,0,false,0,,,,,,
UgiQNJiI5XYbx3gCoAEC,hash ibrahimi,3 years ago,1471874637942,are we human live in 1010? no. why the he'll American rapist army kill Ben laden and trow he's body in sea while millions want a proof of he's dead? Ben laden was in motion by CIA until he completed the motion and he is retired CIA dog  and now he live in usa a lavish life.,0,false,0,,,,,,
UggGmzHsvJyIRXgCoAEC,MaceGaming53,3 years ago,1471874637943,"or DELTA,which doesn't  exist, killed him",0,false,0,,,,,,
UgiqBGFOShookXgCoAEC,Jay 100,3 years ago,1471874637953,Obama killed Osama the end,0,false,0,,,,,,
Ugjf0-AyjbaGongCoAEC,I Say,3 years ago,1471874637955,Stupid Americans will believe everything Fox news and CNN tell them. So gullible. haha,0,false,0,,,,,,
UghLibaW3WyGrngCoAEC,AkAme Gaming,3 years ago,1471874637957,Osama been hiding,0,false,0,,,,,,
UgjGXHB5_FK7UHgCoAEC,Hamza shahbaz,3 years ago,1471874637959,"bin ladan was a great pakistani leader...
he has the power in his hand.total europ nation afraid of usama bin ladan.",0,false,0,,,,,,
Uggl7Of7Baq-YHgCoAEC,ABDIKADIR ABDULLAHI,3 years ago,1471874637960,"May u deeply ask urself the question that how america will drop the body of same one hom they wanted mostly and to their claims ho is after 9/11, Nairobi 1998, Tanzania bomb blast and many unproven things? to the real sense and sinciority No",0,false,0,,,,,,
Ugh5BLussQzgSngCoAEC,Wilhelm Werner Winther,3 years ago,1471874637962,"Bin Laden ordered one of his own men to kill him  -- when the actual man initially refused to kill his master, Bin Laden said he'll be executed if he didn't obey.",0,false,0,,,,,,
UggBqnHjPGiXDHgCoAEC,Conrad Mata,3 years ago,1471874637963,buuuuuuuuuuuuullshit,0,false,0,,,,,,
Ugi8lQCYzl0WvXgCoAEC,Frank Terronez,3 years ago,1471874637965,"Swordfish, with  John Travolta",0,false,0,,,,,,
Ugh6ufM7aKSm3XgCoAEC,Bearboy cubing,3 years ago,1471874637967,"I believe it was....




JOHN CENA!!!!!",0,false,0,,,,,,
UgiREaNHcP2QJHgCoAEC,FromRussia WithHate,3 years ago,1471874637969,how can you kill someone who doesnt exist???????,0,false,0,,,,,,
UghlPI3U5vUh9ngCoAEC,Andrew Jung,3 years ago,1471874637970,"Guys, everyone knows that Bin Laden is clogging up the toilet at the guest house of Omar Aladeen's palace in Wadiya.",0,false,0,,,,,,
